PC1 eigenvalue=861.705308 total=1282.6176609351191
9.423237356920516686e-03 -4.392144826770625655e-03 -3.636216256169306354e-02
9.783219352953774831e-03 -3.973660405257454717e-03 -3.732454402241228847e-02
1.408154767176619630e-02 -2.732748172418607182e-04 -4.013511319047671777e-02
1.346585032410503764e-02 4.998629179758079175e-03 -3.756007123392461622e-02
1.952025306935565099e-02 1.008051814353284718e-02 -3.869238653804330658e-02
1.903637075518306923e-02 6.252644446546545311e-03 -4.112245677605325112e-02
1.696114676202106070e-02 5.647584882731081571e-03 -3.740925387886938347e-02
1.268769478809806533e-02 2.696722029744048725e-03 -3.151847909179680135e-02
1.053094864771265092e-02 -2.014831676688646003e-03 -3.561609187074851746e-02
1.194578733917444138e-02 -2.943772682808225641e-03 -4.108819790607415312e-02
1.038205041451785438e-02 -2.580033179283075170e-03 -3.650220574429758474e-02
6.384956602691793832e-03 -5.898645052530185166e-03 -3.323309945208538507e-02
5.634772010477147493e-03 -1.008826926338680409e-02 -3.874256228086702530e-02
6.295567011314411390e-03 -9.993208873067526213e-03 -3.982571558923183458e-02
3.237087593257277109e-03 -1.022178710864204455e-02 -3.384484674608584376e-02
-9.478244065141393237e-05 -1.438943070433406669e-02 -3.419623289275482841e-02
-2.633026845811942303e-04 -1.745705508836806544e-02 -3.981552364966914337e-02
-8.937786266558242574e-04 -1.673173267186701604e-02 -3.636431933500750696e-02
-4.302888085115113247e-03 -1.796695212351528265e-02 -3.084007590956292302e-02
-6.803006763332553747e-03 -2.289620642106809240e-02 -3.473603285403902702e-02
-6.616208599584749196e-03 -2.409615378642707834e-02 -3.725181238083233315e-02
-8.075276431299977659e-03 -2.278885474877079265e-02 -3.071733713499565435e-02
-1.178881613581590597e-02 -2.625889097060904800e-02 -2.854851738816470072e-02
-1.315523786096352288e-02 -3.052041554141046720e-02 -3.376354164217901244e-02
-1.269651354785273668e-02 -2.975953842094647070e-02 -3.286399907812295046e-02
-1.484084348414699966e-02 -2.876608502917962773e-02 -2.586861625532350592e-02
-1.852397317947688388e-02 -3.338742672185293636e-02 -2.564602556444942755e-02
-1.771423309660740200e-02 -2.951383263329324450e-02 -2.028199524662355896e-02
-1.669890331635791314e-02 -2.881646412140979885e-02 -2.130173000373400752e-02
-1.316377456658582475e-02 -2.326781379019143142e-02 -1.845094481020671806e-02
-9.543179293371634869e-03 -1.828111444106273950e-02 -1.740580521923511259e-02
-7.228945212336931533e-03 -1.366142464801051344e-02 -1.247412724144651534e-02
-2.547687128366239815e-03 -9.057493233108360534e-03 -1.571994533096063990e-02
1.021706130368988004e-03 -4.049571767441879216e-03 -1.326343750813390593e-02
5.135583286503693154e-03 3.671296784694332515e-04 -1.667348707200822996e-02
8.899252530374011927e-03 5.728392589006258383e-03 -1.555148676145793989e-02
1.338246457743590308e-02 1.020822272494761700e-02 -1.722649917219861576e-02
1.406400999262605138e-02 8.039610392367380759e-03 -2.314352510589895787e-02
9.601418101458477489e-03 2.726129398018156940e-03 -2.237141365827317874e-02
7.965061530963376407e-03 3.211839252096814964e-03 -1.708707987614407203e-02
9.413557447725293820e-03 3.249890418799026778e-03 -2.068601655535932948e-02
8.055799375563950371e-03 -9.249210503387847795e-04 -2.587673956740314807e-02
3.262177668633246212e-03 -4.830600045338447404e-03 -2.161243606452633442e-02
3.208665427231325706e-03 -3.464877543044412277e-03 -1.896961265087522899e-02
4.200708094995055271e-03 -5.383055061966773164e-03 -2.553552927177359100e-02
3.701666847921223735e-04 -1.049377668557095224e-02 -2.634389077129783985e-02
-2.761363940430691839e-03 -1.107565644374203240e-02 -1.989391263495293716e-02
-1.461861078049358055e-03 -9.967386630535696526e-03 -2.126323338107222183e-02
-2.017223391104478510e-03 -1.356846003500686119e-02 -2.751892387510226912e-02
-5.707330610088035688e-03 -1.785602950406790790e-02 -2.619102799968625606e-02
-8.208943597287065089e-03 -1.761810935658941757e-02 -1.947945486882656993e-02
-1.202686432631794484e-02 -2.317226535814726970e-02 -2.095354246485056984e-02
-1.015966365132657707e-02 -2.176396141202482926e-02 -2.245511158511193442e-02
-8.677293809093914248e-03 -1.725652875983006360e-02 -1.722092619557863066e-02
-1.115501176288059837e-02 -1.752273862715892846e-02 -1.081675331525150038e-02
-7.227348928580568967e-03 -1.178931558615153516e-02 -8.508162716574167728e-03
-2.586956316200495973e-03 -6.708041472286230614e-03 -1.082852476008344493e-02
-8.580277165424564487e-05 -2.405109562524931476e-03 -7.404566122584304265e-03
4.277855111916754188e-03 2.866767942824895079e-03 -9.153615451956975679e-03
7.170736538999349964e-03 6.974604040151497278e-03 -7.480334858511031304e-03
1.172287502636381977e-02 1.242213197697119784e-02 -7.620602396803389383e-03
1.194514793249075967e-02 1.053559432589548824e-02 -1.239266146242142333e-02
1.540821694736683664e-02 1.409341050481091595e-02 -1.398060221706324754e-02
1.233784002078292669e-02 1.057959356966743127e-02 -1.331612977730676529e-02
1.556320445309561894e-02 1.526924151931248475e-02 -1.216954169215594614e-02
1.982464316684376393e-02 1.825454568661266652e-02 -1.641622600635182783e-02
2.162174334589318445e-02 2.148866087693811211e-02 -1.559026621744946488e-02
2.395519632433085536e-02 2.661004508598281693e-02 -1.465288806708936464e-02
2.541973436259742022e-02 2.558910552506328540e-02 -1.727838539466693135e-02
2.653114509960817491e-02 2.262453549512510528e-02 -2.106096943319703610e-02
2.859552037180647030e-02 2.683930443908950567e-02 -2.086073416382300608e-02
2.890160372155380769e-02 2.941707862769108589e-02 -2.037226744917900942e-02
3.184562528097588385e-02 2.331200077265006138e-02 -2.177135537317074349e-02
3.746864166992278783e-02 2.568664816538153081e-02 -2.255650292920773070e-02
3.391526987108198915e-02 2.854724940501312397e-02 -2.601448030414246770e-02
2.740340400750429506e-02 1.004919255266159940e-03 -7.960562713028251913e-03
5.152214718740891902e-02 -1.146595146383945843e-02 1.162094905260005646e-02
7.599450408074770458e-02 -3.119773529656354183e-02 6.160566388110477049e-02
4.786589347655097193e-02 -7.277790843769510465e-02 1.017585607043788032e-01
3.364860046215913374e-03 -7.723155471633676161e-02 7.272522219478345928e-02
-5.119900636313980818e-02 -9.935141484127057998e-02 6.936371434915389322e-02
-4.651514471746003715e-02 -7.231855635724381004e-02 7.007766966395082009e-02
-2.897885963772882378e-02 -8.535874346093831611e-02 1.351408056833598437e-01
-6.684643422843933314e-02 -1.428083286040990052e-01 1.685572826268782742e-01
-1.153717107011483778e-01 -1.401583137677752111e-01 1.223391227691532634e-01
-8.314911330388695399e-02 -1.022302404544524063e-01 1.194782048706960753e-01
-5.452700254777142347e-02 -1.268423904861757934e-01 1.800986204030747828e-01
-9.353820847823883511e-02 -1.833258203376931239e-01 1.466329845493992423e-01
-1.236113082276795311e-01 -1.223175100661062359e-01 7.864613780462878512e-02
-7.666589573215976117e-02 -4.884655665315720124e-02 1.201574024621675091e-01
-5.719866700404921400e-02 -9.925153834657128582e-02 1.674515944724344341e-01
-1.111102749993868599e-01 -1.246121002984014042e-01 1.015553303957510006e-01
-1.172706037188351730e-01 -3.467019709855045928e-02 6.698621517220469668e-02
-6.679023713663650996e-02 -3.668289066757215566e-03 1.360717049447562055e-01
-7.985776838163699543e-02 -6.551346100653925031e-02 1.340195741975213628e-01
-1.319939278885171041e-01 -3.669586474658103475e-02 5.726563780197137243e-02
-1.097517773654070605e-01 5.635512855654625786e-02 7.490231677987481407e-02
-7.039480754807229956e-02 3.770587922432032391e-02 1.382539652587172763e-01
-1.120643846135361416e-01 -9.720726737235974371e-03 9.169116345377141541e-02
-1.443713335803040176e-01 6.137769480782442888e-02 3.490976769259809126e-02
-9.891796973995399533e-02 1.286753179355849541e-01 8.779890282776854626e-02
-7.753400516016677180e-02 1.026793156062825452e-01 1.330651668961804757e-01
-6.167268927164039349e-02 6.342128254840144475e-02 1.077153250330826484e-01
-4.871049572558884544e-02 4.326074646193972528e-02 7.963214326186564274e-02
5.325331747066293364e-03 3.283440244170340860e-02 2.526587562326126912e-02
2.375409840620140017e-02 1.982830847884916453e-02 4.664250126837916899e-03
1.507262405131029777e-02 -3.919988902643957961e-03 -2.880883825460166942e-02
1.646306291883713885e-02 7.810785323810267439e-03 -3.386838094675766880e-02
2.535659937842170419e-02 5.444941660378545267e-03 -3.856916279738379499e-02
2.928612539394307920e-02 8.863818607811725300e-03 -3.691726184707318920e-02
3.022140810659201468e-02 9.126485508245695683e-03 -3.541444575491438373e-02
2.520368221139361251e-02 7.232866882206068736e-03 -3.214505583269101907e-02
2.454696381808773448e-02 9.588246312815608408e-03 -3.088214132272691301e-02
2.738884799186823080e-02 1.249419883049645782e-02 -2.943623165042964090e-02
2.619951775750874873e-02 1.186152156310264771e-02 -2.685784011142767352e-02
2.213005428640105535e-02 1.178403580256343237e-02 -2.485888037418637272e-02
2.150416656638579060e-02 1.504359675346700169e-02 -2.337023066532829471e-02
2.391780789708359070e-02 1.950880599277264593e-02 -2.320145171040050025e-02
2.266162514667592609e-02 1.978824932774203571e-02 -1.909324008183699642e-02
2.375213660061796170e-02 1.867267632907337535e-02 -2.301364789512788667e-02
2.140586092621728567e-02 1.376397095748326492e-02 -2.720805140929340865e-02
1.724233540489707173e-02 1.210176301145964722e-02 -2.145028705050502915e-02
1.662258920474197002e-02 1.300978313019947492e-02 -1.885388720746649857e-02
1.655202953301162030e-02 9.623404506733138422e-03 -2.477354000999239594e-02
1.301619366691201402e-02 5.433464619358817534e-03 -2.461317455161713894e-02
1.015702699706655908e-02 5.708739774640996315e-03 -1.785012597314339020e-02
1.026268951305030382e-02 5.069461121846326364e-03 -1.955801726802991122e-02
8.253821854416715925e-03 1.561961138491521856e-04 -2.399181832683046009e-02
5.205696798241789616e-03 -1.625773321244855431e-03 -2.027739919656415188e-02
4.217966406339588789e-03 8.869760003566576692e-04 -1.375409747132631463e-02
3.722183340873149479e-04 -3.012614837187824537e-03 -1.104613864086327092e-02
5.309636063666467454e-04 -6.254884742457846774e-04 -5.865192587239267605e-03
5.019471241316476526e-03 4.856732566013114739e-03 -6.079726421845613703e-03
5.498494825120608595e-03 8.412520006405684730e-03 1.350358442582417779e-04
6.633801915215587278e-03 1.015737021330915049e-02 7.797844094209915216e-04
8.776734037503132121e-03 1.475520464246880652e-02 5.037232920942538369e-03
1.298412593113984666e-02 1.927047561113916230e-02 3.613813895773513966e-03
1.075763881065219460e-02 1.795265348910933534e-02 6.735961588078477787e-03
6.010404572275387242e-03 1.348512176327193793e-02 8.954146286588181639e-03
2.239945708434481781e-03 7.620823387963721572e-03 6.929740988528042614e-03
1.019448916082424600e-03 3.716780473899839333e-03 2.102166902598486334e-03
-3.457539466857386442e-03 -1.763368256556309367e-03 2.169725724205286838e-03
-6.195048617031708588e-03 -4.591948766748815691e-03 3.800713765571964598e-03
-8.735540724343810598e-03 -9.537011907147164430e-03 -7.601741761731546946e-04
-7.445500396128103271e-03 -1.055278606237663140e-02 -6.088101340244459619e-03
-9.844754895439370920e-03 -1.583500924846491936e-02 -1.044538405698575839e-02
-1.271991745280637819e-02 -1.800682455581049252e-02 -7.526146381888233761e-03
-8.763289616910079072e-03 -1.366424455277238242e-02 -8.502912320190724252e-03
-8.205130505352275366e-03 -1.024025052252203714e-02 -3.105138508281726512e-03
-3.679704597776201590e-03 -4.501648609438291086e-03 -3.470702986979833354e-03
-1.579748588933317871e-03 -8.279280438860250413e-04 -5.076997786796942028e-04
2.401692758736021904e-03 4.363202842177594208e-03 -9.525471939940523616e-04
5.128902473717431021e-03 8.489799818075705398e-03 1.549585919784239032e-03
9.320420671119331382e-03 1.353956607555881556e-02 1.850133495171162707e-04
1.254709504275246246e-02 1.813652499407885157e-02 2.035394097413608695e-03
1.546480583633047350e-02 2.293881651030585736e-02 4.026552845437265417e-03
1.838075678087488715e-02 2.601870560083936051e-02 3.560291422246144883e-03
2.190788690139378742e-02 2.804705312869820027e-02 -2.356391697775659950e-03
2.278825210577259744e-02 3.004633409187517160e-02 -1.959861349324331639e-04
1.924076833685432059e-02 2.690363559550625408e-02 2.123440691150520372e-03
2.045660662724896675e-02 2.767088501784770865e-02 2.952286282031543448e-04
2.394051077030814531e-02 3.324979263273725172e-02 -1.432112003857362922e-03
2.297329910238548462e-02 2.925955183097248002e-02 -4.264147950107231855e-03
2.236009787712590555e-02 2.565041319791397725e-02 -8.834329038857027111e-03
2.611093612127694460e-02 2.784218223344815321e-02 -1.456430710872257638e-02
2.423755576131573011e-02 2.509623584224090695e-02 -1.545245155126421209e-02
2.459181260757414486e-02 2.811386722339858854e-02 -9.011124135872966220e-03
2.988235383440874041e-02 3.322919798503444488e-02 -1.176756292347601665e-02
2.887552777222430339e-02 3.005805551088625710e-02 -1.698057526322684432e-02
2.516604014206991549e-02 2.755307538588436592e-02 -1.194336129707371935e-02
2.799203964724996524e-02 3.230571602925823987e-02 -7.402235311050286287e-03
3.142612455474300820e-02 3.456977730743081983e-02 -1.220404996280952635e-02
2.878085890590169685e-02 3.052924524146253746e-02 -1.427630279310951669e-02
2.676306862452425619e-02 3.107290604676451670e-02 -7.653846435302645232e-03
3.100874344295415780e-02 3.602206206858667853e-02 -7.727497528566428311e-03
3.058142694850112323e-02 3.368882549687857858e-02 -1.163174932007436831e-02
2.732000547401098808e-02 3.252076646585627673e-02 -6.755814398732521570e-03
2.849522359097524452e-02 3.666926040341117465e-02 -2.485319359746229924e-03
2.650083697462653556e-02 4.074868865485679198e-02 1.363215326563422224e-03
2.844984836654406227e-02 3.709383047546882528e-02 9.294996076513380515e-03
2.279531132950939759e-02 3.122648584150527346e-02 3.630165494087586250e-03
1.931506770772744089e-02 2.781823702725454150e-02 4.558703740121474411e-03
1.946198346236495055e-02 2.524742484774548934e-02 -1.279197245973723524e-03
1.860830276471028485e-02 2.283719641512506685e-02 -4.050935358636540903e-03
2.249611086625337777e-02 2.609693225903914754e-02 -8.054120506406201377e-03
2.205469187997174604e-02 2.299686076291868053e-02 -1.289557273532985007e-02
1.863085196971905888e-02 2.043503309746697028e-02 -9.738518469172825417e-03
1.819198031982173849e-02 2.241348339052190095e-02 -4.218673113022031011e-03
1.442823943216148957e-02 1.975361284485973451e-02 6.034409820969100988e-04
1.330790079822921461e-02 1.895326666812553393e-02 1.299857194572938456e-03
1.462660544576643157e-02 1.693256899821506123e-02 -5.355456412187520852e-03
1.139650454926153036e-02 1.305285936800694088e-02 -4.859320240176590727e-03
7.554022527608687289e-03 1.065763327764316336e-02 -6.680883533542818740e-04
4.125601826465020994e-03 5.054755968022861708e-03 -3.022720096138507753e-03
-6.086390291355652828e-04 1.060549286266751013e-03 4.433963154932027244e-04
-2.279790558332085281e-03 1.538228427352941003e-03 6.230198834665292770e-03
1.407035829328993340e-03 6.540344422700878659e-03 7.156090691533229485e-03
-2.504630373319685480e-04 5.493552650733648027e-03 9.438169988536023597e-03
3.932715636255277453e-03 1.086093376506616290e-02 1.046303321469005745e-02
8.096356904669463339e-03 1.522772451706581529e-02 7.107853425917406293e-03
1.015003664240357595e-02 1.893972770098712247e-02 1.018916931456798243e-02
9.465014818470731187e-03 1.751964840645057336e-02 8.592502903770582803e-03
1.311059690269325041e-02 2.146380900726082425e-02 8.278456469425240008e-03
1.386848259722494453e-02 1.962975253344495172e-02 1.373647665246772141e-03
1.739333122272573515e-02 2.141758816640769794e-02 -4.031275233765445332e-03
1.674714675438088510e-02 1.817427595207377761e-02 -9.757049535431577825e-03
1.634269270179974920e-02 1.633313613410561707e-02 -1.180702966195522861e-02
1.359025160179308349e-02 1.579662475183714332e-02 -6.023023759091941827e-03
1.022640857326755255e-02 1.173587146700788911e-02 -6.379940211246936353e-03
9.559301662522556864e-03 8.893693905324977569e-03 -1.095772384308987303e-02
1.057501786236010773e-02 1.086428030935828772e-02 -8.372155119313563418e-03
1.443740227341122444e-02 1.450939493878335845e-02 -1.258623272443970716e-02
1.742494729962782221e-02 1.659970849277311172e-02 -1.408325208379485396e-02
1.492018725915531495e-02 1.305101327153959136e-02 -1.282018111433978237e-02
1.192513919550169423e-02 1.335587512739773268e-02 -7.497948561075219211e-03
1.557717498668210500e-02 1.860489848127706153e-02 -4.895322901825689341e-03
1.446174167879570212e-02 1.914177596038853235e-02 -6.833654279908152199e-04
1.445023556160555424e-02 2.200485915250801477e-02 5.541721935012968413e-03
1.321476776134862356e-02 2.196823466841250211e-02 9.648151065585103964e-03
1.151513718549236447e-02 2.241268134105305065e-02 1.504559055063372543e-02
8.712648057614751432e-03 1.802279653037066817e-02 1.245176619844594323e-02
5.028477889273768285e-03 1.242763304915590374e-02 1.123602313153257773e-02
5.423836514724224636e-03 1.104973396849465682e-02 5.994379481318688231e-03
5.937568955175385674e-03 9.181578719178792175e-03 3.096106772252931903e-04
2.709491028686470369e-03 4.042050431773576251e-03 -1.121042345456116883e-03
-3.183562126602046036e-04 3.124008921293336058e-03 5.491421637033357291e-03
4.684764323601492073e-04 4.049721448007516551e-03 4.722403065828200547e-03
-8.330093427497333326e-04 -2.039147242276661458e-04 -8.921165114634143538e-04
-4.714742031382103578e-03 -3.822418770570435321e-03 2.358044615088441664e-03
-5.925797672479091519e-03 -2.701261420927979912e-03 7.863621431160880762e-03
-5.342975550165503240e-03 -3.781799943430442026e-03 3.847359357107321860e-03
-8.128790419985234411e-03 -8.938124482275598345e-03 2.575821990061108132e-04
-1.152613314497713017e-02 -1.035954077494656046e-02 6.702803597161180980e-03
-1.086347053626520245e-02 -8.535275661948591580e-03 8.090793173063078395e-03
-1.145650789300787890e-02 -1.211908163020177995e-02 2.290899750410364377e-03
-1.545194520781097494e-02 -1.661042563999600916e-02 3.546705368956949884e-03
-1.750496473100210046e-02 -1.597336297278750122e-02 1.032082802138058891e-02
-1.655675025222325472e-02 -1.599184455013052952e-02 7.332713201728932421e-03
-1.909801115733169782e-02 -2.125708460858686394e-02 3.247821858988243077e-03
-1.540971565235107685e-02 -1.894479834737191823e-02 -2.258647417162127670e-03

PC2 eigenvalue=161.210723 total=1282.6176609351191
9.677033674607777441e-03 9.864055790631970095e-04 2.174259877170682184e-02
7.992785805770015461e-03 -2.511280801188094016e-03 1.779249189745575610e-02
8.765284202723528859e-03 -1.911882110004103539e-04 1.847059540184387699e-02
5.842954031196582673e-03 1.193442274039056925e-03 1.259954276067271929e-02
2.932765611873380026e-03 -3.152226862309235461e-03 1.051900699130739469e-02
-3.982995203825781365e-05 -6.529535739005362487e-03 7.554415038969581123e-03
-3.670411054730635114e-03 -1.199284527357500837e-02 5.235642264709821324e-03
-5.918650615214307575e-03 -9.218810251188348792e-03 -5.127810985774890759e-04
-5.213723697486764494e-03 -2.876519013690805992e-03 -3.200599610362365836e-03
-3.292117942956142643e-03 1.837129408062220795e-03 -2.842707696323964073e-03
-5.446376566385700661e-03 4.996738749466143360e-03 -8.507942314997638325e-03
-3.653402991288599855e-03 1.030382770151496569e-02 -8.949560700757126439e-03
-5.660952835878755446e-03 1.194159519298003749e-02 -1.345097596889506704e-02
-4.095343131333569441e-03 1.753659797323486869e-02 -1.446937899284293262e-02
-6.692472982052158001e-03 1.944157473095900479e-02 -1.751549826062836698e-02
-1.079209745633026574e-02 9.399146797376432827e-03 -1.048219348466854564e-02
-6.181564039060336198e-03 3.507167079843585833e-02 -1.663604248198885180e-02
6.944232968268763614e-03 3.308373223805949337e-02 -6.710800873567658587e-02
2.645937174167728445e-02 3.905917819312378081e-02 -7.444272230577819727e-02
1.531237984171219917e-02 3.631806283795310092e-02 -7.910751385064976327e-02
2.084854832138429911e-02 9.675285929350782577e-03 -7.717560211978140294e-02
2.566696963778771282e-02 1.889507180362593602e-02 -7.512206080162053823e-02
4.465578217581941955e-02 3.198813501193542574e-02 -5.848870073964713978e-02
1.885410576086133869e-02 7.165051511377324572e-03 -4.414457381774019445e-02
8.130617053568423708e-03 2.886310902846348642e-02 -1.857775571494782105e-02
2.058922123441517347e-03 2.658308562650416040e-02 -1.292829967419383344e-02
2.016523901210844332e-03 2.630944579647468903e-02 -1.051700050266115780e-02
2.427639862292215161e-03 2.259235022606888646e-02 -5.530543546248547875e-03
6.023851370854333559e-03 2.760856469410180244e-02 -2.408067438461254997e-03
7.816372837814285213e-03 2.521613245756652508e-02 1.448910582996685301e-03
5.708419675119944491e-03 1.930797674722816229e-02 1.652028852152368681e-03
3.303038980352493957e-03 1.666629255135546051e-02 -1.033766285722649298e-03
6.275044415284626587e-03 1.910883908094468397e-02 2.713486697142422546e-03
8.553932718173219013e-03 1.693616922111084930e-02 7.499340736151538338e-03
5.688259593787534096e-03 1.107458319062149497e-02 6.260313008803203814e-03
4.765562866059678930e-03 1.086092478745809622e-02 4.569555799629284980e-03
8.519820102946336349e-03 1.301445842277786438e-02 1.029134280068853997e-02
8.683453879807056033e-03 6.662352770027256225e-03 1.354441962011169315e-02
4.631756347187476579e-03 2.405089668541345559e-03 9.792406735701982001e-03
1.844560693997552431e-03 2.883384144772030422e-03 5.000782730470938568e-03
-1.902898402347436057e-03 3.133363460668133101e-03 -8.850872848050314514e-04
-1.880825313448684791e-03 7.690123065785467449e-03 -3.966084456171097353e-03
-4.678685341936581615e-03 9.328126954714159244e-03 -9.837490778301580252e-03
-4.435875834032994292e-03 1.505488582848842939e-02 -1.245820533258671335e-02
-8.121297047165429092e-03 1.443394506443669914e-02 -1.664652410076358779e-02
-9.582293504669743903e-03 1.902687619889329232e-02 -2.098140372553872549e-02
-1.272971186875672921e-02 1.772580987172170386e-02 -2.427381360708157423e-02
-1.272220975555486515e-02 2.363620519461476915e-02 -3.012219620103513337e-02
-1.471524778211715477e-02 3.707411827049129915e-02 -2.549676177148218689e-02
-1.074281780093926629e-02 4.176674839108936166e-02 -3.156331504740763488e-02
-1.174811070931095977e-02 2.536255860455015679e-02 -3.996986922874726927e-02
-1.476726377351453463e-02 1.685154317985640068e-02 -3.406550876594386518e-02
-1.317391351899693981e-02 1.054391731619256159e-02 -2.629792863080448323e-02
-1.789706810087750982e-02 4.517310008177704249e-03 -3.096568039020574509e-02
-1.823294815706247643e-02 8.989224133688500026e-03 -3.543453864115850283e-02
-1.466862732194024188e-02 1.148476888948054588e-02 -2.839886424529070377e-02
-1.521370348837582445e-02 4.070987875399187036e-03 -2.560696814509945407e-02
-1.836513233291586430e-02 2.063131765981399135e-03 -3.042449335122722476e-02
-1.640561377165069765e-02 7.302505541859691598e-03 -2.967680275351100919e-02
-1.393702599550627162e-02 5.367156534915745909e-03 -2.328169946515749877e-02
-1.662906827817474051e-02 -1.177402107915438440e-03 -2.406008274874072914e-02
-1.808138380890654540e-02 9.581412483416747259e-04 -2.751759238876854557e-02
-1.422509461763384921e-02 4.176338405378889236e-03 -2.272140222809298019e-02
-1.342270289272539351e-02 -1.300739765031146480e-03 -1.854508261250598783e-02
-1.640722229930177689e-02 -5.413829789673898531e-03 -2.171135409060518176e-02
-1.511398451287488016e-02 -1.074861552242917066e-03 -2.159569618971618823e-02
-1.178820524229814461e-02 -9.408945669957000189e-04 -1.566621300690466956e-02
-1.303010384111566444e-02 -7.427212810502945885e-03 -1.457332769568784291e-02
-1.446807575341069359e-02 -8.174540381476875367e-03 -1.739652040165776126e-02
-1.193730059688743149e-02 -3.718310568183619789e-03 -1.458597343087818070e-02
-9.756103064744225950e-03 -5.462357007382764688e-03 -9.310381556788819429e-03
-1.176944443219901312e-02 -1.157384386444127757e-02 -9.586617453946214354e-03
-1.076617228501647837e-02 -1.293180577745895073e-02 -6.785522240875808443e-03
-1.364177195880368967e-02 -1.667760446144309766e-02 -9.733510913980098975e-03
-1.173644686209406561e-02 -1.299850438993176843e-02 -8.231575104480876731e-03
-8.943446767311217030e-03 -6.583516818484345598e-03 -6.981193373446431885e-03
-5.844739158820306570e-03 -4.254626249547312569e-03 -3.316113165209178676e-03
-6.340681387574301567e-03 4.646225967607578726e-04 -6.957571733239653958e-03
-3.085580870477801912e-03 5.544948854766253502e-03 -4.885322900512853624e-03
-4.231746953703830090e-03 9.804227213738027705e-03 -8.663817243094194820e-03
-1.769284692901120903e-03 1.561113912489803246e-02 -7.884633105304350575e-03
-2.446030768041637746e-03 1.838391980523378100e-02 -1.097890540250088219e-02
-5.596574352965238627e-03 1.654895437245085602e-02 -1.675202022315063280e-02
-6.097744875319549909e-03 1.267512209855821415e-02 -1.475941393937060635e-02
-6.073759432683836432e-03 8.412651077815349807e-03 -1.123362903676348307e-02
