PC1 eigenvalue=861.705308 total=1282.6176609351194
1.346585032410504458e-02 4.998629179758078307e-03 -3.756007123392459540e-02
1.952025306935560242e-02 1.008051814353285239e-02 -3.869238653804331352e-02
1.903637075518304494e-02 6.252644446546541841e-03 -4.112245677605333438e-02
1.696114676202106070e-02 5.647584882731086775e-03 -3.740925387886937653e-02
1.268769478809805840e-02 2.696722029744050893e-03 -3.151847909179675278e-02
1.053094864771264051e-02 -2.014831676688645570e-03 -3.561609187074851746e-02
1.194578733917445006e-02 -2.943772682808229110e-03 -4.108819790607417394e-02
1.038205041451784570e-02 -2.580033179283071267e-03 -3.650220574429757781e-02
6.384956602691794700e-03 -5.898645052530188636e-03 -3.323309945208535732e-02
5.634772010477144023e-03 -1.008826926338681103e-02 -3.874256228086700449e-02
6.295567011314401849e-03 -9.993208873067543560e-03 -3.982571558923185540e-02
3.237087593257282313e-03 -1.022178710864205670e-02 -3.384484674608583682e-02
-9.478244065141305146e-05 -1.438943070433406669e-02 -3.419623289275480066e-02
-2.633026845811936882e-04 -1.745705508836806891e-02 -3.981552364966910867e-02
-8.937786266558241490e-04 -1.673173267186702298e-02 -3.636431933500752778e-02
-4.302888085115112379e-03 -1.796695212351530693e-02 -3.084007590956291608e-02
-6.803006763332545941e-03 -2.289620642106808546e-02 -3.473603285403903396e-02
-6.616208599584747461e-03 -2.409615378642708874e-02 -3.725181238083231233e-02
-8.075276431299968985e-03 -2.278885474877082387e-02 -3.071733713499568905e-02
-1.178881613581590597e-02 -2.625889097060906188e-02 -2.854851738816467643e-02
-1.315523786096352808e-02 -3.052041554141054353e-02 -3.376354164217899162e-02
-1.269651354785274015e-02 -2.975953842094647764e-02 -3.286399907812292964e-02
-1.484084348414700313e-02 -2.876608502917958263e-02 -2.586861625532350592e-02
-1.852397317947688041e-02 -3.338742672185293636e-02 -2.564602556444945530e-02
-1.771423309660738812e-02 -2.951383263329320633e-02 -2.028199524662355896e-02
-1.669890331635792008e-02 -2.881646412140977803e-02 -2.130173000373402140e-02
-1.316377456658582301e-02 -2.326781379019142101e-02 -1.845094481020671112e-02
-9.543179293371636604e-03 -1.828111444106273603e-02 -1.740580521923510565e-02
-7.228945212336924594e-03 -1.366142464801051518e-02 -1.247412724144650667e-02
-2.547687128366243718e-03 -9.057493233108350125e-03 -1.571994533096064683e-02
1.021706130368988438e-03 -4.049571767441881819e-03 -1.326343750813390246e-02
5.135583286503701828e-03 3.671296784694323299e-04 -1.667348707200821262e-02
8.899252530374022335e-03 5.728392589006255781e-03 -1.555148676145797285e-02
1.338246457743590828e-02 1.020822272494762047e-02 -1.722649917219862617e-02
1.406400999262604617e-02 8.039610392367372085e-03 -2.314352510589898562e-02
9.601418101458465346e-03 2.726129398018158675e-03 -2.237141365827317527e-02
7.965061530963385081e-03 3.211839252096818000e-03 -1.708707987614408938e-02
9.413557447725304228e-03 3.249890418799028079e-03 -2.068601655535933989e-02
8.055799375563946901e-03 -9.249210503387853216e-04 -2.587673956740313419e-02
3.262177668633249681e-03 -4.830600045338447404e-03 -2.161243606452634483e-02
3.208665427231325272e-03 -3.464877543044414445e-03 -1.896961265087523593e-02
4.200708094995050067e-03 -5.383055061966787042e-03 -2.553552927177356671e-02
3.701666847921219940e-04 -1.049377668557096611e-02 -2.634389077129780862e-02
-2.761363940430687936e-03 -1.107565644374203760e-02 -1.989391263495291287e-02
-1.461861078049357839e-03 -9.967386630535675709e-03 -2.126323338107223571e-02
-2.017223391104479811e-03 -1.356846003500686987e-02 -2.751892387510226565e-02
-5.707330610088031352e-03 -1.785602950406790443e-02 -2.619102799968622136e-02
-8.208943597287058150e-03 -1.761810935658941757e-02 -1.947945486882657687e-02
-1.202686432631796913e-02 -2.317226535814724195e-02 -2.095354246485060454e-02
-1.015966365132661003e-02 -2.176396141202479803e-02 -2.245511158511193095e-02
-8.677293809093898636e-03 -1.725652875983006013e-02 -1.722092619557862719e-02
-1.115501176288059837e-02 -1.752273862715894234e-02 -1.081675331525151773e-02
-7.227348928580573303e-03 -1.178931558615152475e-02 -8.508162716574155585e-03
-2.586956316200492503e-03 -6.708041472286224542e-03 -1.082852476008345534e-02
-8.580277165424553645e-05 -2.405109562524933645e-03 -7.404566122584305132e-03
4.277855111916749851e-03 2.866767942824893778e-03 -9.153615451956967006e-03
7.170736538999354301e-03 6.974604040151502482e-03 -7.480334858511026100e-03
1.172287502636383538e-02 1.242213197697120131e-02 -7.620602396803379842e-03
1.194514793249076140e-02 1.053559432589548824e-02 -1.239266146242142159e-02
1.540821694736683664e-02 1.409341050481087085e-02 -1.398060221706324061e-02
1.233784002078293016e-02 1.057959356966743127e-02 -1.331612977730677050e-02
1.556320445309560159e-02 1.526924151931248995e-02 -1.216954169215592532e-02
1.982464316684376740e-02 1.825454568661265264e-02 -1.641622600635184517e-02
2.162174334589322261e-02 2.148866087693807048e-02 -1.559026621744944753e-02
2.395519632433085189e-02 2.661004508598278223e-02 -1.465288806708936811e-02
2.541973436259747574e-02 2.558910552506328887e-02 -1.727838539466692094e-02
2.653114509960819573e-02 2.262453549512513998e-02 -2.106096943319700834e-02
2.859552037180650153e-02 2.683930443908952995e-02 -2.086073416382302689e-02
2.890160372155382851e-02 2.941707862769107201e-02 -2.037226744917899554e-02
3.184562528097587691e-02 2.331200077265006831e-02 -2.177135537317071226e-02
3.746864166992279477e-02 2.568664816538154122e-02 -2.255650292920776540e-02
3.391526987108191976e-02 2.854724940501312397e-02 -2.601448030414246770e-02
2.740340400750430894e-02 1.004919255266160374e-03 -7.960562713028262322e-03
5.152214718740890514e-02 -1.146595146383947057e-02 1.162094905260005126e-02
7.599450408074766294e-02 -3.119773529656353489e-02 6.160566388110470110e-02
4.786589347655089560e-02 -7.277790843769506302e-02 1.017585607043788171e-01
3.364860046215919880e-03 -7.723155471633670610e-02 7.272522219478344541e-02
-5.119900636313967635e-02 -9.935141484127067713e-02 6.936371434915387935e-02
-4.651514471746009266e-02 -7.231855635724381004e-02 7.007766966395070907e-02
-2.897885963772885848e-02 -8.535874346093820508e-02 1.351408056833598159e-01
-6.684643422843929150e-02 -1.428083286040989219e-01 1.685572826268785795e-01
-1.153717107011484055e-01 -1.401583137677752944e-01 1.223391227691535271e-01
-8.314911330388700950e-02 -1.022302404544522952e-01 1.194782048706960059e-01
-5.452700254777135408e-02 -1.268423904861757101e-01 1.800986204030749493e-01
-9.353820847823869633e-02 -1.833258203376930962e-01 1.466329845493992146e-01
-1.236113082276797809e-01 -1.223175100661061804e-01 7.864613780462878512e-02
-7.666589573215967790e-02 -4.884655665315719431e-02 1.201574024621675368e-01
-5.719866700404923482e-02 -9.925153834657128582e-02 1.674515944724344896e-01
-1.111102749993869016e-01 -1.246121002984013210e-01 1.015553303957511116e-01
-1.172706037188351036e-01 -3.467019709855049397e-02 6.698621517220468280e-02
-6.679023713663644057e-02 -3.668289066757217300e-03 1.360717049447561777e-01
-7.985776838163691216e-02 -6.551346100653916704e-02 1.340195741975212795e-01
-1.319939278885172707e-01 -3.669586474658104169e-02 5.726563780197126141e-02
-1.097517773654070605e-01 5.635512855654621622e-02 7.490231677987488346e-02
-7.039480754807231344e-02 3.770587922432033084e-02 1.382539652587172485e-01
-1.120643846135363358e-01 -9.720726737235958759e-03 9.169116345377156807e-02
-1.443713335803040176e-01 6.137769480782449133e-02 3.490976769259809126e-02
-9.891796973995407860e-02 1.286753179355849819e-01 8.779890282776846300e-02
-7.753400516016675792e-02 1.026793156062824758e-01 1.330651668961805589e-01
-6.167268927164030329e-02 6.342128254840144475e-02 1.077153250330826761e-01
-4.871049572558886626e-02 4.326074646193971834e-02 7.963214326186562886e-02
5.325331747066289027e-03 3.283440244170338085e-02 2.526587562326126565e-02
2.375409840620140711e-02 1.982830847884916106e-02 4.664250126837906490e-03
1.507262405131031512e-02 -3.919988902643950154e-03 -2.880883825460170758e-02
1.646306291883713538e-02 7.810785323810267439e-03 -3.386838094675772431e-02
2.535659937842170766e-02 5.444941660378547002e-03 -3.856916279738375336e-02
2.928612539394301328e-02 8.863818607811733974e-03 -3.691726184707316144e-02
3.022140810659205631e-02 9.126485508245676601e-03 -3.541444575491437680e-02
2.520368221139356393e-02 7.232866882206077409e-03 -3.214505583269101213e-02
2.454696381808769284e-02 9.588246312815589326e-03 -3.088214132272690260e-02
2.738884799186823774e-02 1.249419883049646650e-02 -2.943623165042958192e-02
2.619951775750874179e-02 1.186152156310265812e-02 -2.685784011142768393e-02
2.213005428640105188e-02 1.178403580256342023e-02 -2.485888037418635538e-02
2.150416656638578367e-02 1.504359675346698434e-02 -2.337023066532831206e-02
2.391780789708357335e-02 1.950880599277264940e-02 -2.320145171040050719e-02
2.266162514667590527e-02 1.978824932774208081e-02 -1.909324008183701030e-02
2.375213660061795823e-02 1.867267632907334413e-02 -2.301364789512782769e-02
2.140586092621731690e-02 1.376397095748327706e-02 -2.720805140929337396e-02
1.724233540489706479e-02 1.210176301145963508e-02 -2.145028705050502915e-02
1.662258920474199084e-02 1.300978313019947492e-02 -1.885388720746648122e-02
1.655202953301160990e-02 9.623404506733129748e-03 -2.477354000999234737e-02
1.301619366691200708e-02 5.433464619358814064e-03 -2.461317455161717016e-02
1.015702699706657122e-02 5.708739774641008458e-03 -1.785012597314339020e-02
1.026268951305031596e-02 5.069461121846315088e-03 -1.955801726802991816e-02
8.253821854416708986e-03 1.561961138491519958e-04 -2.399181832683047397e-02
5.205696798241793953e-03 -1.625773321244854564e-03 -2.027739919656417270e-02
4.217966406339591391e-03 8.869760003566578861e-04 -1.375409747132630769e-02
3.722183340873134300e-04 -3.012614837187817599e-03 -1.104613864086327266e-02
5.309636063666469622e-04 -6.254884742457842437e-04 -5.865192587239274544e-03
5.019471241316474791e-03 4.856732566013125148e-03 -6.079726421845613703e-03
5.498494825120607728e-03 8.412520006405688200e-03 1.350358442582417508e-04
6.633801915215579471e-03 1.015737021330914182e-02 7.797844094209931479e-04
8.776734037503133856e-03 1.475520464246879264e-02 5.037232920942541839e-03
1.298412593113982931e-02 1.927047561113912413e-02 3.613813895773516135e-03
1.075763881065220501e-02 1.795265348910933187e-02 6.735961588078482991e-03
6.010404572275386374e-03 1.348512176327195181e-02 8.954146286588176434e-03
2.239945708434486552e-03 7.620823387963720705e-03 6.929740988528033940e-03
1.019448916082423299e-03 3.716780473899834996e-03 2.102166902598486768e-03
-3.457539466857389044e-03 -1.763368256556312836e-03 2.169725724205284669e-03
-6.195048617031708588e-03 -4.591948766748817426e-03 3.800713765571966333e-03
-8.735540724343815802e-03 -9.537011907147154022e-03 -7.601741761731542609e-04
-7.445500396128091995e-03 -1.055278606237661579e-02 -6.088101340244454415e-03
-9.844754895439377859e-03 -1.583500924846493324e-02 -1.044538405698577574e-02
-1.271991745280634696e-02 -1.800682455581048905e-02 -7.526146381888244169e-03
-8.763289616910072133e-03 -1.366424455277238936e-02 -8.502912320190727721e-03
-8.205130505352282305e-03 -1.024025052252202674e-02 -3.105138508281723910e-03
-3.679704597776207661e-03 -4.501648609438291086e-03 -3.470702986979830318e-03
-1.579748588933318739e-03 -8.279280438860255834e-04 -5.076997786796946365e-04
2.401692758736020603e-03 4.363202842177595943e-03 -9.525471939940514943e-04
5.128902473717434490e-03 8.489799818075705398e-03 1.549585919784240984e-03
9.320420671119348729e-03 1.353956607555880515e-02 1.850133495171159183e-04
1.254709504275247113e-02 1.813652499407885851e-02 2.035394097413607394e-03
1.546480583633046309e-02 2.293881651030585389e-02 4.026552845437270621e-03
1.838075678087490450e-02 2.601870560083934664e-02 3.560291422246152689e-03
2.190788690139382905e-02 2.804705312869823844e-02 -2.356391697775660383e-03
2.278825210577256274e-02 3.004633409187520629e-02 -1.959861349324334078e-04
1.924076833685431365e-02 2.690363559550621939e-02 2.123440691150523408e-03
2.045660662724893900e-02 2.767088501784769825e-02 2.952286282031542906e-04
2.394051077030814184e-02 3.324979263273724478e-02 -1.432112003857360536e-03
2.297329910238545686e-02 2.925955183097250084e-02 -4.264147950107225783e-03
2.236009787712588473e-02 2.565041319791392868e-02 -8.834329038857006294e-03
2.611093612127694114e-02 2.784218223344812546e-02 -1.456430710872256250e-02
2.423755576131571277e-02 2.509623584224091736e-02 -1.545245155126421556e-02
2.459181260757414139e-02 2.811386722339859895e-02 -9.011124135872954077e-03
2.988235383440875428e-02 3.322919798503446570e-02 -1.176756292347601839e-02
2.887552777222431380e-02 3.005805551088625710e-02 -1.698057526322684085e-02
2.516604014206991896e-02 2.755307538588433469e-02 -1.194336129707372282e-02
2.799203964724992014e-02 3.230571602925814967e-02 -7.402235311050288889e-03
3.142612455474302208e-02 3.456977730743074351e-02 -1.220404996280955237e-02
2.878085890590167256e-02 3.052924524146258950e-02 -1.427630279310949067e-02
2.676306862452423191e-02 3.107290604676447507e-02 -7.653846435302648701e-03
3.100874344295417862e-02 3.602206206858671322e-02 -7.727497528566427444e-03
3.058142694850111629e-02 3.368882549687857858e-02 -1.163174932007436657e-02
2.732000547401101237e-02 3.252076646585626979e-02 -6.755814398732525906e-03
2.849522359097526533e-02 3.666926040341123016e-02 -2.485319359746230791e-03
2.650083697462653209e-02 4.074868865485677116e-02 1.363215326563421356e-03
2.844984836654406227e-02 3.709383047546882528e-02 9.294996076513377045e-03
2.279531132950942882e-02 3.122648584150529427e-02 3.630165494087586684e-03
1.931506770772745130e-02 2.781823702725450681e-02 4.558703740121481350e-03
1.946198346236497484e-02 2.524742484774552057e-02 -1.279197245973721572e-03
1.860830276471028485e-02 2.283719641512506338e-02 -4.050935358636540903e-03
2.249611086625333267e-02 2.609693225903915448e-02 -8.054120506406196173e-03
2.205469187997174257e-02 2.299686076291862155e-02 -1.289557273532984834e-02
1.863085196971902766e-02 2.043503309746696681e-02 -9.738518469172827152e-03
1.819198031982171768e-02 2.241348339052194605e-02 -4.218673113022030144e-03
1.442823943216149304e-02 1.975361284485975533e-02 6.034409820969092314e-04
1.330790079822922328e-02 1.895326666812554087e-02 1.299857194572935854e-03
1.462660544576642983e-02 1.693256899821507164e-02 -5.355456412187513046e-03
1.139650454926153904e-02 1.305285936800693915e-02 -4.859320240176588125e-03
7.554022527608676013e-03 1.065763327764314948e-02 -6.680883533542804646e-04
4.125601826465019259e-03 5.054755968022861708e-03 -3.022720096138502982e-03
-6.086390291355643070e-04 1.060549286266750796e-03 4.433963154932024533e-04
-2.279790558332084414e-03 1.538228427352943822e-03 6.230198834665300577e-03
1.407035829328994641e-03 6.540344422700878659e-03 7.156090691533226016e-03
-2.504630373319681144e-04 5.493552650733639353e-03 9.438169988536030536e-03
3.932715636255280922e-03 1.086093376506617678e-02 1.046303321469004184e-02
8.096356904669461604e-03 1.522772451706583090e-02 7.107853425917402823e-03
1.015003664240356901e-02 1.893972770098712247e-02 1.018916931456796855e-02
9.465014818470729452e-03 1.751964840645060112e-02 8.592502903770581069e-03
1.311059690269325735e-02 2.146380900726082772e-02 8.278456469425229600e-03
1.386848259722493412e-02 1.962975253344495172e-02 1.373647665246775611e-03
1.739333122272573862e-02 2.141758816640769794e-02 -4.031275233765446199e-03
1.674714675438090244e-02 1.817427595207375679e-02 -9.757049535431586498e-03
1.634269270179976308e-02 1.633313613410559278e-02 -1.180702966195520433e-02
1.359025160179308002e-02 1.579662475183711209e-02 -6.023023759091940960e-03
1.022640857326756469e-02 1.173587146700790819e-02 -6.379940211246938955e-03
9.559301662522551660e-03 8.893693905324970631e-03 -1.095772384308987130e-02
1.057501786236011293e-02 1.086428030935826863e-02 -8.372155119313554744e-03
1.443740227341121229e-02 1.450939493878334978e-02 -1.258623272443972103e-02
1.742494729962781180e-02 1.659970849277309785e-02 -1.408325208379485223e-02
1.492018725915531148e-02 1.305101327153958789e-02 -1.282018111433977023e-02
1.192513919550167514e-02 1.335587512739772574e-02 -7.497948561075219211e-03
1.557717498668211541e-02 1.860489848127705112e-02 -4.895322901825678065e-03
1.446174167879568997e-02 1.914177596038851153e-02 -6.833654279908144610e-04
1.445023556160552475e-02 2.200485915250801131e-02 5.541721935012953668e-03
1.321476776134860795e-02 2.196823466841251599e-02 9.648151065585100494e-03
1.151513718549236967e-02 2.241268134105301596e-02 1.504559055063375318e-02
8.712648057614749697e-03 1.802279653037065429e-02 1.245176619844595538e-02
5.028477889273763948e-03 1.242763304915591935e-02 1.123602313153256906e-02
5.423836514724226371e-03 1.104973396849467417e-02 5.994379481318687364e-03
5.937568955175380470e-03 9.181578719178790440e-03 3.096106772252928650e-04
2.709491028686467767e-03 4.042050431773580588e-03 -1.121042345456117317e-03
-3.183562126602038447e-04 3.124008921293338226e-03 5.491421637033348617e-03
4.684764323601483399e-04 4.049721448007522623e-03 4.722403065828195343e-03
-8.330093427497333326e-04 -2.039147242276666337e-04 -8.921165114634143538e-04
-4.714742031382106180e-03 -3.822418770570437923e-03 2.358044615088440796e-03
-5.925797672479079375e-03 -2.701261420927981213e-03 7.863621431160880762e-03
-5.342975550165514516e-03 -3.781799943430443327e-03 3.847359357107317957e-03
-8.128790419985237881e-03 -8.938124482275601815e-03 2.575821990061103795e-04
-1.152613314497711802e-02 -1.035954077494656567e-02 6.702803597161172307e-03
-1.086347053626519552e-02 -8.535275661948595050e-03 8.090793173063067986e-03
-1.145650789300789105e-02 -1.211908163020179556e-02 2.290899750410362208e-03
-1.545194520781098535e-02 -1.661042563999599875e-02 3.546705368956949884e-03
-1.750496473100210393e-02 -1.597336297278751163e-02 1.032082802138059932e-02
-1.655675025222325819e-02 -1.599184455013053993e-02 7.332713201728925483e-03
-1.909801115733169782e-02 -2.125708460858686047e-02 3.247821858988244378e-03
-1.540971565235108726e-02 -1.894479834737191129e-02 -2.258647417162128971e-03

PC2 eigenvalue=161.210723 total=1282.6176609351194
9.677033674607793054e-03 9.864055790629678092e-04 2.174259877170708552e-02
7.992785805769722293e-03 -2.511280801188113965e-03 1.779249189745572834e-02
8.765284202723492429e-03 -1.911882110004065050e-04 1.847059540184388046e-02
5.842954031196552316e-03 1.193442274039024616e-03 1.259954276067270541e-02
2.932765611873340561e-03 -3.152226862309254543e-03 1.051900699130739990e-02
-3.982995203829693979e-05 -6.529535739005400651e-03 7.554415038969577653e-03
-3.670411054730668074e-03 -1.199284527357500144e-02 5.235642264709820456e-03
-5.918650615214329259e-03 -9.218810251188373078e-03 -5.127810985775001348e-04
-5.213723697486769698e-03 -2.876519013690828977e-03 -3.200599610362366270e-03
-3.292117942956152184e-03 1.837129408062191738e-03 -2.842707696323974915e-03
-5.446376566385710202e-03 4.996738749466129483e-03 -8.507942314997667815e-03
-3.653402991288594217e-03 1.030382770151495181e-02 -8.949560700757168072e-03
-5.660952835878749374e-03 1.194159519298002188e-02 -1.345097596889504449e-02
-4.095343131333558165e-03 1.753659797323485481e-02 -1.446937899284303324e-02
-6.692472982052147593e-03 1.944157473095896663e-02 -1.751549826062838433e-02
-1.079209745633031604e-02 9.399146797376424153e-03 -1.048219348466856125e-02
-6.181564039060376964e-03 3.507167079843584445e-02 -1.663604248198882751e-02
6.944232968268741063e-03 3.308373223805950031e-02 -6.710800873567657199e-02
2.645937174167725323e-02 3.905917819312380163e-02 -7.444272230577814176e-02
1.531237984171216968e-02 3.631806283795303153e-02 -7.910751385064962449e-02
2.084854832138427136e-02 9.675285929350921355e-03 -7.717560211978151397e-02
2.566696963778766424e-02 1.889507180362603317e-02 -7.512206080162042721e-02
4.465578217581933629e-02 3.198813501193547432e-02 -5.848870073964716754e-02
1.885410576086132481e-02 7.165051511377424319e-03 -4.414457381774015282e-02
8.130617053568411565e-03 2.886310902846346560e-02 -1.857775571494780717e-02
2.058922123441532092e-03 2.658308562650412918e-02 -1.292829967419381436e-02
2.016523901210847802e-03 2.630944579647467169e-02 -1.051700050266119596e-02
2.427639862292215595e-03 2.259235022606887952e-02 -5.530543546248584304e-03
6.023851370854349171e-03 2.760856469410180244e-02 -2.408067438461257165e-03
7.816372837814276539e-03 2.521613245756652161e-02 1.448910582996682482e-03
5.708419675119947093e-03 1.930797674722814494e-02 1.652028852152333553e-03
3.303038980352486585e-03 1.666629255135542928e-02 -1.033766285722672717e-03
6.275044415284621382e-03 1.910883908094468744e-02 2.713486697142403030e-03
8.553932718173198196e-03 1.693616922111083195e-02 7.499340736151521858e-03
5.688259593787509810e-03 1.107458319062147763e-02 6.260313008803190804e-03
4.765562866059658113e-03 1.086092478745807194e-02 4.569555799629261561e-03
8.519820102946306858e-03 1.301445842277783836e-02 1.029134280068852610e-02
8.683453879807026543e-03 6.662352770027223266e-03 1.354441962011167407e-02
4.631756347187447956e-03 2.405089668541300022e-03 9.792406735701968123e-03
1.844560693997516652e-03 2.883384144772003967e-03 5.000782730470921221e-03
-1.902898402347467932e-03 3.133363460668126595e-03 -8.850872848050456545e-04
-1.880825313448699319e-03 7.690123065785462245e-03 -3.966084456171131180e-03
-4.678685341936588554e-03 9.328126954714115876e-03 -9.837490778301562905e-03
-4.435875834032994292e-03 1.505488582848841725e-02 -1.245820533258670641e-02
-8.121297047165423888e-03 1.443394506443667312e-02 -1.664652410076365718e-02
-9.582293504669730025e-03 1.902687619889326456e-02 -2.098140372553880528e-02
-1.272971186875670319e-02 1.772580987172165876e-02 -2.427381360708155342e-02
-1.272220975555484780e-02 2.363620519461474140e-02 -3.012219620103508827e-02
-1.471524778211714610e-02 3.707411827049132691e-02 -2.549676177148227363e-02
-1.074281780093919864e-02 4.176674839108936860e-02 -3.156331504740755162e-02
-1.174811070931091640e-02 2.536255860455010475e-02 -3.996986922874724846e-02
-1.476726377351451902e-02 1.685154317985637987e-02 -3.406550876594390681e-02
-1.317391351899691899e-02 1.054391731619254945e-02 -2.629792863080448670e-02
-1.789706810087748207e-02 4.517310008177691238e-03 -3.096568039020576243e-02
-1.823294815706246602e-02 8.989224133688474005e-03 -3.543453864115850283e-02
-1.466862732194019851e-02 1.148476888948052506e-02 -2.839886424529079398e-02
-1.521370348837579496e-02 4.070987875399175761e-03 -2.560696814509945754e-02
-1.836513233291585043e-02 2.063131765981382221e-03 -3.042449335122730456e-02
-1.640561377165067683e-02 7.302505541859670782e-03 -2.967680275351105776e-02
-1.393702599550626989e-02 5.367156534915732032e-03 -2.328169946515756816e-02
-1.662906827817472316e-02 -1.177402107915451451e-03 -2.406008274874071873e-02
-1.808138380890654193e-02 9.581412483416556439e-04 -2.751759238876859762e-02
-1.422509461763384227e-02 4.176338405378867552e-03 -2.272140222809299406e-02
-1.342270289272538830e-02 -1.300739765031124580e-03 -1.854508261250601212e-02
-1.640722229930179077e-02 -5.413829789673921949e-03 -2.171135409060524421e-02
-1.511398451287490098e-02 -1.074861552242933329e-03 -2.159569618971625068e-02
-1.178820524229819491e-02 -9.408945669957185587e-04 -1.566621300690465221e-02
-1.303010384111565577e-02 -7.427212810502964099e-03 -1.457332769568788280e-02
-1.446807575341070747e-02 -8.174540381476859754e-03 -1.739652040165779248e-02
-1.193730059688745231e-02 -3.718310568183634101e-03 -1.458597343087815294e-02
-9.756103064744234624e-03 -5.462357007382808924e-03 -9.310381556788826368e-03
-1.176944443219902353e-02 -1.157384386444128971e-02 -9.586617453946221293e-03
-1.076617228501649919e-02 -1.293180577745903052e-02 -6.785522240875848342e-03
-1.364177195880369661e-02 -1.667760446144312889e-02 -9.733510913980116322e-03
-1.173644686209408990e-02 -1.299850438993181180e-02 -8.231575104480901017e-03
-8.943446767311206622e-03 -6.583516818484347333e-03 -6.981193373446469182e-03
-5.844739158820307437e-03 -4.254626249547324712e-03 -3.316113165209193855e-03
-6.340681387574298097e-03 4.646225967607349959e-04 -6.957571733239676509e-03
-3.085580870477799744e-03 5.544948854766244828e-03 -4.885322900512862297e-03
-4.231746953703831825e-03 9.804227213738003419e-03 -8.663817243094208698e-03
-1.769284692901116783e-03 1.561113912489804113e-02 -7.884633105304360984e-03
-2.446030768041623869e-03 1.838391980523378100e-02 -1.097890540250086658e-02
-5.596574352965216076e-03 1.654895437245083867e-02 -1.675202022315063627e-02
-6.097744875319534297e-03 1.267512209855820374e-02 -1.475941393937062369e-02
-6.073759432683831228e-03 8.412651077815341133e-03 -1.123362903676343623e-02
