PC1 eigenvalue=1.976467 total=4.500448843631422
-1.943784622571315124e-02 9.111353541524719801e-04 1.001532205148829291e-02
-2.886046694134109317e-02 3.669901950983711202e-03 1.398515809087192384e-02
-3.592088752150458114e-02 -1.477426719956385220e-02 6.861581824225727877e-03
-2.951035197695865697e-02 -1.495039778059629142e-02 -1.423920926649804592e-03
-1.479363476147687283e-02 -1.612750912784832388e-02 -9.875660279662849816e-03
-2.109569085408593073e-02 -3.630665085990649604e-02 -2.316667018080470139e-02
-1.655045803617866129e-02 -3.469149324474476992e-02 -4.650616431378135768e-02
-1.671294388640929413e-02 -4.583182639050339957e-02 -5.502045435700528980e-02
-1.565713170490899350e-02 -2.319882076654865635e-02 -5.346773079566512210e-02
-1.496934086355414598e-02 -2.760102217304879341e-02 -7.136060424134786639e-02
-6.639404563081266301e-03 -1.796946848323161330e-02 -7.258104013651642261e-02
-9.158482979767899532e-03 -1.614246044988940434e-02 -8.438606283788478712e-02
-2.761405788239633050e-02 -2.024159678528209341e-02 -8.972674370236236041e-02
-2.718141434023414391e-02 -3.195588955665330105e-02 -7.641007183810367975e-02
-3.272449530339543999e-02 -3.649116073153906015e-02 -6.254035734940896485e-02
-1.999618513539699188e-02 -4.458230724129012834e-02 -3.774553789529905279e-02
-1.893932038767534576e-02 -5.235683862366685704e-02 -3.856760195489809806e-02
-1.061993835768822864e-02 -2.487216094077512873e-02 -2.341234510119560852e-02
-8.245076646373554127e-03 -1.640087888897304516e-02 -1.115568831593373791e-02
1.239572729158583972e-03 -2.126781435596416473e-03 -1.556516214044823855e-02
4.272619224883764458e-03 2.639087564751747134e-03 -5.658061067921636884e-03
7.316238927098619310e-03 5.134940716276036043e-03 -3.023989633780779524e-03
7.874196198245930062e-03 6.540788579010253442e-03 -1.443397874489762197e-03
6.709045977636922224e-03 9.313947266219974389e-03 6.084633972203564931e-04
1.085804359122168744e-02 1.672361750946057754e-02 -1.935485067460433967e-03
8.436964925142275210e-03 2.275137652190982809e-02 -4.045155488855267829e-03
1.753250363512053500e-04 1.513503985895998070e-02 -1.116189642641341774e-02
-3.887912492380660862e-03 3.523535167606722286e-03 3.340430271613330053e-03
1.292039150119418016e-04 -2.035244268147107932e-02 2.286658056991892549e-03
1.992699754882757334e-04 -3.832413748622041233e-02 1.664229239652488535e-02
-4.320891565084116967e-03 -5.667216085853631069e-02 4.674798791827945721e-02
2.523127977270792771e-02 -7.573944654015107858e-02 8.377357316549226274e-02
9.191586450434777872e-03 -1.067292342132288852e-01 1.789962335106292379e-01
9.473885927932437084e-03 -3.670763305287602640e-02 1.418554818028681941e-01
-1.716196980928983915e-02 1.335932699957041898e-02 1.582785764532902706e-01
2.239875477064272660e-02 -3.398085530885905370e-02 1.362833323704485122e-01
-1.401633825548244915e-02 -6.150772172948206634e-02 9.259857229006386581e-02
-3.603286559529433886e-02 -2.637285885262603130e-02 6.993897129913800859e-02
-7.983119762430482269e-02 2.219969626668294102e-02 9.977443418401335529e-02
-9.576110800252402022e-02 2.161816794255878166e-02 1.278490015169845562e-01
-1.003231855553099738e-01 5.217449250198819694e-02 9.005910985765817889e-02
-9.350838789662185846e-02 4.487694271737512758e-02 8.947981557695142141e-02
-7.973756503358322978e-02 4.857281947688656815e-02 4.997570819842474948e-02
-7.305839018580323474e-02 4.536152837456410014e-02 3.211079966819084530e-02
-5.864392847032832284e-02 3.787721508372592777e-02 1.281515999252887984e-02
-2.069176918810635910e-02 3.806665107796437797e-02 -4.044658315549745642e-02
-7.091913786598126948e-03 3.479009523139309223e-02 -1.317529812280198408e-02
-5.738067308524033572e-02 3.406938707941842975e-02 3.073954572422911077e-02
-6.570458513562511815e-02 1.997773782745604701e-02 8.571980540057783093e-02
-5.124002925930300212e-02 -4.773671362546385438e-03 8.986920164622232143e-02
-6.033837081427236015e-02 -1.920383322195168881e-03 1.104171298039657578e-01
-4.335475532047260161e-02 -9.464022539106766926e-03 7.444194745150116421e-02
-3.419434857570241570e-02 -1.626132971524834811e-02 6.075662266855585969e-02
-2.408713288442247691e-02 1.430239761752595193e-02 3.211446181977973408e-02
-3.446005697091317319e-04 -9.756226149859584165e-04 4.799931671696485228e-03
1.238015240866910394e-02 3.295150452331098434e-02 -2.682655768541522545e-02
2.905939593369004717e-02 2.928339864190884767e-02 -6.207115277666203079e-02
2.142740856488016543e-02 2.288316339285066930e-03 -6.232810205872481996e-02
2.584179487122767113e-02 -5.196083571492394852e-03 -8.089945539424625576e-02
1.573059005219848774e-02 -5.488624042564769524e-03 -6.787677179162961150e-02
5.607707023253700150e-03 -1.314932681034415053e-02 -6.792528716495972729e-02
8.588227778485224345e-04 -2.158656383439191539e-03 -5.366169831650632882e-02
-6.949632133147046198e-03 -5.234717973815112592e-03 -5.025235163669673072e-02
-3.953810295699206750e-03 -3.505397183483686951e-03 -6.872750230519206194e-02
1.138319899954593276e-02 1.588451026937233966e-03 -6.907942031979759367e-02
2.559590840837455694e-02 9.679670102362302256e-03 -9.047768367641915999e-02
3.644380241196467501e-02 2.662437526698903378e-02 -7.218853324390669957e-02
4.118576514503841102e-02 3.152256841922609909e-02 -7.651497229716250348e-02
3.007541893516700940e-02 4.317102830694709292e-02 -5.346056011298931654e-02
1.221788223850654026e-02 3.823080854111814142e-02 -2.481490458877233518e-02
3.639671084621762427e-03 1.009797202405593453e-02 -1.196674966328119954e-02
-9.654327824422515372e-03 5.642543200033915511e-03 1.820800537138345804e-02
-1.462127964901054240e-02 -2.870468569909389103e-02 3.127598088013706229e-02
-3.500598739784674396e-02 -3.172457048790667394e-02 5.552803191955321682e-02
-3.935808912318327496e-02 -4.301315126274846135e-02 6.519373745732950920e-02
-2.604777447154492387e-02 -1.780938724282596711e-02 4.220992029860650557e-02
-3.763336805562926546e-02 -3.230176048947579898e-02 4.928349994824112595e-02
-7.880168163172891760e-03 -2.724274052518512249e-02 1.059120173402907338e-02
-4.839837293229181975e-04 -2.158715666032233818e-02 -4.976858052517831033e-03
5.286388402532047996e-03 -4.840701874073612306e-03 -6.088767895049856417e-03
5.537343461796461440e-03 3.530939773296734238e-03 -1.826941713045974677e-02
9.050901450331844816e-03 1.243426358317374116e-02 -1.429670792707306813e-02
1.117337899623004061e-02 1.732760511615646926e-02 -1.436225518221364433e-02
1.196952870717930481e-02 2.426879324863646589e-02 -2.150469769299322501e-02
8.860710757879910679e-03 1.485695295714445710e-02 -3.063135704836755444e-02
8.243295067848590771e-03 1.204576486785825795e-02 -2.649392058223292920e-02
1.836298586881886588e-02 2.021170943278706791e-02 -2.912382530260137700e-02
2.204193662510129867e-02 1.034533940910035456e-02 -4.380889526268596373e-02
9.950097097435165600e-03 9.925254000822482381e-03 -3.806418112839118212e-02
1.716039030694726727e-02 7.631438433797297499e-03 -2.547411604833327292e-02
7.281102074872727176e-03 7.058403997168352650e-03 -1.468609467245056248e-02
1.257880987395154117e-02 -1.300709870330610882e-05 -1.911733419503751277e-03
8.334368694893953128e-03 6.313501463975069962e-04 4.257365963335174586e-03
5.407905699727961514e-03 -2.533839655455984163e-03 1.110729365808554511e-02
1.649031410762678233e-03 1.699640679734641712e-03 2.125294327539532790e-02

PC2 eigenvalue=0.737362 total=4.500448843631422
-3.676850562268411254e-03 2.604833195560477682e-02 1.145783786377824361e-02
-7.157086147504695094e-03 4.232937013197091147e-02 2.676515841147276368e-03
-2.140567254412363909e-03 4.666558976818675764e-02 3.583411446426827685e-03
-1.523729980950592165e-03 4.882798991434228464e-02 -1.293056619657523753e-03
-8.658528226799680136e-03 4.237889659644659274e-02 4.205505726358122962e-03
-1.272115446803210800e-02 3.910346856919009323e-02 5.773185956528608179e-03
-1.991659642383999257e-02 4.319594371442925934e-02 2.556509891133153158e-03
-2.322597107296841754e-02 4.085727177691805129e-02 6.982756979153413417e-03
-2.142053777788165136e-02 3.601441650557906521e-02 1.471685943062362280e-03
-1.984406226012671096e-02 3.019233985958935662e-02 -6.616064172371832579e-03
-2.257626622834417104e-02 -4.826148052219894798e-03 -2.493614028720303466e-02
-4.944991941070891496e-03 -3.156314476766192145e-02 -2.269565880169370845e-02
8.802095269821641824e-03 -4.639754507744506956e-02 -2.392731022135695385e-02
2.314952029721265708e-02 -7.033311791396712476e-02 -3.537864953193097656e-02
5.215580972723829478e-02 -5.537740873438665168e-02 -5.496355033553079056e-02
9.849811626149208854e-02 -9.043468148256600392e-02 -8.720476487436575053e-02
6.685912997476242681e-02 -1.363291446318742051e-01 -8.828334804476233033e-02
6.234321430208065312e-02 -9.477538300861904075e-02 -7.142575130806708139e-02
3.732892036018850557e-02 -8.650712700186299897e-02 -5.016449564627291358e-02
4.340560696703663762e-02 -3.926150374165370688e-02 -3.218522746037503351e-02
2.302717705761789593e-02 -1.116986159065410343e-02 -1.673481759025013949e-02
2.140759697830119448e-02 5.982713247129432116e-03 -1.331766234484149831e-02
6.485690901833694212e-03 3.022946451691820718e-02 -7.821991308677960289e-03
-3.300227241296472148e-03 3.244153956950325546e-02 -2.892732267816764714e-03
-2.578188055242948157e-03 4.022887762466637734e-02 -3.516953390704023134e-03
-8.314023642597761707e-03 4.429448279843136577e-02 -2.640452046523141623e-04
-3.020776822687489069e-03 5.058308426183496381e-02 -3.289502997443381500e-03
2.905589799723774704e-03 4.692774474612142199e-02 -9.527398213474614144e-03
3.766748449671727256e-03 4.980861877411969091e-02 -1.056932030548007710e-02
1.096558077769345732e-02 4.231232219484838686e-02 -1.308108367928256278e-02
1.734713440397690765e-02 3.154527458546443203e-02 -1.313960902779667643e-02
4.221640953195876511e-02 3.148132675685571397e-02 -2.686353457047036333e-02
6.573511554658344191e-02 1.589176381047715039e-02 -2.263693997239776476e-02
1.008452582404732595e-01 1.581814473928171497e-02 -3.449706066173158225e-02
1.046948540666745725e-01 1.068159936288437355e-02 -1.446385491967487960e-02
1.207421002675675981e-01 6.484712045587885144e-03 5.563399852646725569e-02
1.019338046766857242e-01 -2.643902810996758002e-02 1.681827203098006374e-01
1.241838626321360023e-01 -5.678552712836977545e-02 1.370842695135857658e-01
1.275332908444840874e-01 -1.129943247199795969e-01 1.513036391124790714e-01
9.381695145962530569e-02 -1.891860751988948611e-02 1.371207977494215413e-01
3.266383436148066061e-02 3.489557082508060182e-02 5.991393521638595232e-02
3.103018339085488603e-02 2.862211781897889065e-02 7.329447536803391020e-03
1.926169602429922759e-02 1.636575911913993112e-02 -6.086153765045489161e-03
2.022829942510743703e-02 1.308454678918673231e-02 -1.051984705349880665e-02
1.814384762422642169e-02 1.408657316164126788e-02 -2.884661218534704044e-02
1.929460129767820650e-02 2.358470689278848939e-02 -3.440110950116973682e-02
3.046510274973536839e-02 2.375986936007746381e-02 -4.556963175637645386e-02
2.637467236295558751e-02 3.123467609033821549e-02 -2.862270811489856653e-02
-2.890565869796415336e-03 2.670731585388560515e-03 1.630864591390313728e-02
-1.179975909557760480e-02 1.776383780618209091e-02 4.415753175621919130e-02
-3.346374826368891942e-02 8.871358990497270336e-03 2.439910602563571951e-02
1.748064346024917268e-02 2.943831334636510394e-02 -1.881405811034718434e-02
3.182201147015626536e-02 1.449280915208059003e-02 -6.183674251749866208e-02
3.369040740669273365e-02 2.184101861729828564e-02 -5.264656006109858649e-02
2.809223355507739495e-02 2.397805123716474987e-02 -3.984000076107016564e-02
3.727762376083910284e-02 3.145233731251576015e-02 -3.014402629072154491e-02
3.587471512136410773e-02 2.829988761323817478e-02 -1.911841533388175529e-02
3.460048924176408608e-02 2.611168758351905747e-02 -1.947714470972148129e-02
3.583637512229993771e-02 2.418365470348827345e-02 -1.732541054016888127e-02
3.741779165710319710e-02 1.770696543354241884e-02 -2.786301839364389507e-02
2.958340051988522443e-02 1.034167869872954122e-02 -2.931845936458503041e-02
2.156428434397609714e-02 -3.004594878484148895e-03 -3.068349003199796060e-02
-1.045732937694214722e-02 -2.736203201698605286e-02 -2.362728124729081974e-02
-5.338242050526059018e-03 -3.440163189594688115e-02 -2.739207326450135774e-02
7.377949155656517155e-03 -5.172050157878285009e-02 -7.172928906397021097e-03
4.106097246083168992e-03 -4.158659316818032192e-02 -1.420917689546815320e-02
1.708304266785705058e-02 -5.892663847505351382e-02 -2.759778130677258134e-03
1.103980027729397316e-02 -6.172447349481972184e-02 2.303655931149237862e-02
-1.364183289726783425e-02 -4.188529998524794656e-02 2.193876558454748577e-02
-1.833394802293038250e-02 -3.517176362330679679e-02 1.861799633742428420e-02
-2.873712145247609567e-02 -7.901318042349366258e-03 -1.183968203380186259e-03
-7.034254834112215263e-03 -2.313504093149428356e-03 -1.555597623266181603e-02
1.507445869407601606e-02 1.879502594518104794e-02 -7.147476562196551295e-03
2.344742134180033410e-02 2.584868261807915513e-02 -1.495204339958829641e-02
3.083978062955065186e-02 2.722454996900511986e-02 -1.725353405240147298e-02
3.357445202764380160e-02 2.808317885049689544e-02 -1.743649692000428728e-02
4.909301549059109926e-02 2.538110449158287665e-02 -1.980653722712225062e-02
5.431187743896506714e-02 2.473885864103875579e-02 -3.327306896604988184e-02
7.380900220835981407e-02 3.839708584207795344e-02 -5.608389815542200868e-02
6.965756379052928660e-02 4.131179593931925270e-02 -6.697356800909939900e-02
8.983879960608512349e-02 4.735701890467063080e-02 -7.970377306805211115e-02
6.515321558329238705e-02 2.664170066004080059e-02 -4.691858366634470145e-02
5.223956983791389758e-02 1.970308995854284928e-02 -2.361801512297465044e-02
2.713876787230918436e-02 3.008330920497423455e-02 -2.104476290705694849e-02
1.263268135798110113e-02 2.624171284003223165e-02 -6.406384874159731790e-03
6.572129959460088107e-03 3.488774771070064090e-02 -7.230443867236361309e-03
-1.429314004790110037e-03 3.900513196739217869e-02 -1.212211369385739809e-03
8.305326942232883758e-04 3.732042521610195313e-02 -3.041156414498471291e-03
1.647568329124436551e-03 2.143681622047089591e-02 1.155871837494157296e-03
-5.884018801427567946e-03 2.562251914929873642e-02 3.722783082564120379e-03
-1.627109915234929358e-02 2.777370732103950565e-02 8.324029286059445379e-03
-1.314532560950511762e-02 1.467772933291965759e-02 1.352872698612449416e-02
-9.808220591667681301e-03 5.292627781134691053e-03 1.683845916355176248e-02
-2.161988077853960535e-02 1.603273711523832412e-02 2.174935587771384751e-02
-1.510492752163473951e-02 2.437378719580476916e-02 1.367039469820300820e-02
-2.040138279570003974e-02 3.247785402237288177e-02 1.143579290056791035e-02
-1.852561920490785816e-02 3.485855176735944833e-02 3.701701836337137948e-03
-9.938449836619253283e-03 3.300690851337405307e-02 -1.681558479176642961e-04
-1.275501789294501784e-03 2.211535022778572668e-02 -1.407278107502586001e-02
-1.516578996145248256e-02 2.526016865058310773e-02 -1.579702915287321298e-03
-2.180183675042639962e-02 3.786596879482185402e-02 1.012368970487757119e-02
-2.805662861056836335e-02 3.854671949680497228e-02 8.508111973434574760e-03
-2.922763353213967547e-02 3.833890143963367830e-02 1.389714400109703929e-02
-1.918610522994258077e-02 3.927232751793818810e-02 6.687873244113858029e-03
-1.433280244076814459e-02 3.986300272039446091e-02 4.718968527533179066e-03
-1.030911880332946798e-02 5.291925462164131372e-02 6.719308713757448336e-03
-9.025266461355541114e-03 4.994397518158737864e-02 2.599648945419193863e-03
-6.955564498439844104e-03 4.329950533598705964e-02 8.181487963076891981e-03
-4.561059651105910627e-03 3.682214157012379113e-02 1.418161997232149363e-02
2.116296756333505003e-02 9.269912974254298707e-03 2.512000701790143703e-02
2.427019755835508122e-02 -2.071692081822314180e-02 1.515568341951978315e-02
2.371968137887829967e-02 -4.125360582818191763e-02 1.139625865083818308e-02
2.894560927131129696e-02 -6.889603632460787608e-02 1.688064399554609074e-02
-8.594788589898251247e-04 -8.198787515743967413e-02 3.461644827709712408e-02
-1.163936903158874561e-02 -1.444513064204657471e-01 5.358584349370518196e-02
4.161199354455736438e-02 -1.576251528799266499e-01 4.730946158974776855e-02
1.617778300490532034e-02 -1.210342576564106959e-01 4.024992904494254647e-02
2.807438429376906547e-02 -9.384122852341102161e-02 2.442716124866431415e-02
-7.379815055568255365e-03 -5.956879940738173118e-02 1.787031701297184944e-02
-1.063521315355434732e-02 -2.321431091031554705e-02 1.101987998695630466e-02
-2.003314064196416722e-02 -9.199042555992829190e-03 1.134238383359179210e-02
-2.406823129884528428e-02 1.873102032076415582e-02 1.239951234341492292e-02
-1.793831830494555316e-02 2.690338445198645762e-02 9.614775677054611044e-03
-2.265331026140969539e-02 3.163874470960156143e-02 1.164546848155323562e-02
-2.052529101606800216e-02 3.828862760086655659e-02 1.037497330291326653e-02
-2.836059071524707140e-02 3.880757796845339669e-02 1.326407988040061679e-02
-2.990848668203402796e-02 3.196250157414093351e-02 1.785437962562743189e-02
-3.247515221468286889e-02 3.340694230641274437e-02 1.898376931893701325e-02
-3.305528844082088885e-02 2.355750408101385529e-02 1.905282558761029615e-02
-3.118098261393777507e-02 1.147949159144384147e-02 1.627469693451919983e-02
-5.004418640457111711e-02 -7.809195128260757596e-03 2.826311736482144121e-02
-5.842536932494708096e-02 -3.369876703676017576e-02 1.910800622280655822e-02
-8.432169138814854525e-02 -5.922210282713618462e-02 2.811938574722983725e-02
-8.601275846637354561e-02 -6.159264138938393141e-02 7.825390376607831502e-03
-9.984048760973111836e-02 -6.126469860223565655e-02 -5.953443211804064494e-02
-7.594584267060695837e-02 -4.836902140671247435e-02 -1.691704422523210571e-01
-7.308240336679525107e-02 -8.982779709727191364e-02 -1.459693635244521948e-01
-4.842317304379309406e-02 -1.239192690481510789e-01 -1.643120891605417411e-01
-7.327157250147728340e-02 -4.806184950047712179e-02 -1.360102491214381648e-01
-4.931807939692395976e-02 6.724945120728280205e-03 -5.566121109053078636e-02
-4.238006465573484344e-02 -2.457726687469534346e-03 -7.943658093034005122e-03
-2.617182513453917420e-02 -9.600447691153619597e-04 1.024220210818810144e-02
-2.999742047616879223e-02 -5.406173152230529626e-03 2.561580347210633962e-02
-2.854151605901280794e-02 -4.357496189140392349e-03 3.545853559252040710e-02
-3.411984168434135933e-02 1.185615291876242466e-03 3.798484157269042122e-02
-4.119466702143331771e-02 -7.386533320867886762e-03 4.806603882389075266e-02
-4.383778286415929148e-02 2.917633775746878832e-03 3.450736698949395664e-02
-8.383483215968325422e-03 5.977195578281371824e-03 -1.245077707384928054e-02
-1.584283586660544321e-02 2.457127671927001808e-02 -3.066972355863867988e-02
1.847621272104442089e-02 3.614585126180101804e-02 -1.765827347051103849e-02
-3.357344613360747909e-02 8.515968940800276721e-03 2.687041564559555437e-02
-3.133310248360024475e-02 -2.326548492775663488e-02 6.731931661299994651e-02
-4.083465924371780520e-02 -1.520995780345753452e-02 5.710908021811007818e-02
-3.966491636618627026e-02 -9.022798173484201240e-03 4.717465267918451166e-02
-5.016315868965828817e-02 -8.152205769306511765e-03 3.525336669929772515e-02
-4.698646068604681036e-02 -7.874110811081514588e-03 2.127692917042005652e-02
-4.274695789623971648e-02 -6.920938381188521463e-03 2.007010962213112010e-02
-4.088938266419298723e-02 -1.009206874614158519e-02 1.492664224737408687e-02
-3.406574494113451257e-02 -1.721689515586783542e-02 2.364102694551670561e-02
-2.550880403394852058e-02 -1.774471028830017921e-02 2.265741191918635780e-02
-9.521875079653000298e-03 -2.210519727919228392e-02 2.210961753847363528e-02
3.021309539208414177e-02 -1.727397401597049673e-02 1.414806947788724463e-02
3.071416511297229979e-02 -2.513698524115491259e-02 1.678108226489433141e-02
2.758627026164180499e-02 -4.253785795929866664e-02 -5.809813505193658217e-03
2.483286119990270671e-02 -3.468894329720036140e-02 4.965627982985285419e-03
2.428764258300522560e-02 -5.347018116858007208e-02 -9.932393861690189119e-03
2.906553363451659655e-02 -4.628326746314381096e-02 -3.555884607307889522e-02
3.584669420783193755e-02 -1.569711938078894448e-02 -2.939603684337719139e-02
3.648533053087960054e-02 -6.887155007062648916e-03 -2.562677146919465146e-02
2.888810094624305949e-02 1.465686316941556058e-02 -2.201800465717218980e-03
9.818383280613126457e-03 -4.411909299293922753e-04 7.097148167746715128e-03
-1.725904728705184368e-02 4.436515176501341570e-03 6.557360174794444468e-03
-2.934080351187704633e-02 2.248493326061726943e-03 1.495858637555368652e-02
